_ID,_CX,_CY,IDDPTO,DEPARTAMEN,prov,PROVINCIA,CAPITAL,FUENTE,dep,departamentodomicilio,provinciadomicilio,casos,Employed,Males,Vulnerable_pop,Health_Insurance,Secondary_Education,Pop_Size,White,Assian,Black,Indigenous_Mestizo,Secondary_Education_1000_Inhab,White_1000_Inhab,Assian_1000_Inhab,Black_1000_Inhab,Indigenous_Mestizo_1000_Inhab,Days_Till_Attended,SD_Days_Till_Attended,prev_cronic_prov,prev_diferencial_prov_endes,prev_hipertension_prov_endes,prev_diabetes_prov_endes,prev_obesidad_prov_endes,Travel_Time_toHFacility_Hours,SD_TTtHFH,Waiting_Time_4Attention_Hours,SD_WT4AH,Indice_Pobreza_Compuesto,Life_Expectancy,area,ID_dep,departamento,muertes,Overcrowding,P001,P002,superficie_rural,area_urbana,Pop_Density,urban_pop,urban_proportion,area_urbana_2,Pop_Density_2,urban_proportion_3,area_urbana_3,Pop_Density_3,area_urbana_4,Pop_Density_4,logcasos,casos_1000_Inhab,muertes_1000_Inhab,logcasos1000,logmuertes1000,dominio,Natural_Region,Natural_Region1,Natural_Region2,Natural_Region3,logPD_1000
41,-71.72085053917773,-16.96092950541752,04,AREQUIPA,0407,ISLAY,MOLLENDO,INEI,04,AREQUIPA,ISLAY,1742,471.32645,504.01657,244.22493,701.57977,19488,52034,2366,13,1622,37275,374.52435,45.470268,.24983664,31.171926,716.35852,2.1454535,6.5021605,420.00363,376.20178,149.73009,52.471989,432.20734,.33046874,.53822619,.09911219,.38398603,35.694527,69.143791,3838.3479,04,AREQUIPA,48,10.592235,04,07,147.7775226864149,3690.5703,.014099176,50410,.96878964,3718.5518,.013993082,.2,767.66962,.067781761,611.39838,.085106537,7.4627891,33.478111,.92247379,3.5108919,-.080696315,costa sur,costa,1,0,0,1.365052
42,-72.80400088198458,-15.06547710457694,04,AREQUIPA,0408,LA UNION,COTAHUASI,INEI,04,AREQUIPA,LA UNION,55,446.63599,497.54422,249.31784,861.93188,3477,12827,176,0,39,9364,271.06885,13.721057,0,3.0404615,730.02258,.0058933934,.0043510566,273.00555,430.8703,84.536819,21.69743,173.55658,.46981981,.67148536,.074583337,.15253787,64.447418,67.906975,4892.7598,04,AREQUIPA,3,18.643295,04,08,1365.633648084234,3527.1262,.0036366717,7655,.59678805,2919.9407,.0043928972,.2,978.55194,.013108145,278.55682,.046048056,4.0073333,4.2878304,.23388165,1.4557809,-1.4529401,sierra sur,sierra,0,1,0,-4.444262
43,-74.21842499981688,-13.27530807518829,05,AYACUCHO,0501,HUAMANGA,AYACUCHO,INEI,05,AYACUCHO,HUAMANGA,9606,401.09995,487.54758,154.97495,818.09326,86709,282194,3957,21,2054,209497,307.26733,14.022268,.074416891,7.2786808,742.38641,.88449395,2.9927852,313.68503,499.45493,76.285767,29.398874,151.83774,.51535493,.55443907,.12405514,.45479971,45.497952,63.430424,3053.8879,05,AYACUCHO,207,16.618965,05,01,1266.276196276869,1787.6117,.1578609,228133,.80842614,2468.8428,.11430214,.2,610.77759,.46202415,2247.8899,.12553729,9.1701431,34.040413,.73353791,3.5275486,-.30987599,sierra centro,sierra,0,1,0,2.6972742
44,-74.48645896748218,-13.49949920154365,05,AYACUCHO,0502,CANGALLO,CANGALLO,INEI,05,AYACUCHO,CANGALLO,219,327.59583,480.57025,221.13457,956.60742,9324,30443,388,0,17,22817,306.27731,12.745131,0,.55842066,749.49908,.1582211,.98791325,311.67902,362.68445,142.22198,50.145435,147.29469,.88417506,1.0095052,.22277971,1.2130508,68.177811,67.827484,1870.343,05,AYACUCHO,17,14.272003,05,02,644.1752302782645,1226.1678,.02482776,11437,.37568572,702.66119,.04332529,.2,374.0686,.081383467,257.49313,.1182284,5.3890719,7.1937718,.55842066,1.9732156,-.58264273,sierra centro,sierra,0,1,0,2.3023205
45,-74.45993847010251,-13.94436401362661,05,AYACUCHO,0503,HUANCA SANCOS,HUANCA SANCOS,INEI,05,AYACUCHO,HUANCA SANCOS,69,331.4306,481.15112,257.10547,957.06982,2432,8409,23,0,0,6486,289.21393,2.7351646,0,0,771.31647,.011214539,.017879916,306.72406,686.84497,64.178429,0,150.34489,.24042554,.25278032,.08615385,.28347495,63.261299,66.571426,2839.0811,05,AYACUCHO,1,9.5053349,05,03,572.1772422791738,2266.9038,.0037094648,6433,.76501369,2171.9358,.0038716614,.2,567.81622,.014809369,285.52164,.029451359,4.2341065,8.2054939,.11892021,2.104804,-2.1293025,sierra centro,sierra,0,1,0,-5.7410269
46,-74.1726707649149,-12.56837253516554,05,AYACUCHO,0504,HUANTA,HUANTA,INEI,05,AYACUCHO,HUANTA,1908,371.88428,489.78381,166.06308,883.16229,29863,89466,1621,2,1143,63660,333.7916,18.118614,.022354862,12.775804,711.55524,.326518,1.8040239,300.12741,448.86319,78.196022,50.895504,162.75822,.83653843,1.8217908,.14202552,.45519254,58.756332,50.765957,3877.186,05,AYACUCHO,44,21.465265,05,04,1763.589639946043,2113.5964,.042328801,52985,.59223616,2296.2097,.038962469,.2,775.43719,.11537492,691.46014,.12938707,7.5538111,21.326538,.49180695,3.0599523,-.70966899,sierra centro,sierra,0,1,0,-.80825686
47,-73.71857766929813,-13.0416258662776,05,AYACUCHO,0505,LA MAR,SAN MIGUEL,INEI,05,AYACUCHO,LA MAR,834,371.91626,506.98483,170.11308,905.18451,22802,70653,1435,0,372,50473,322.73224,20.310532,0,5.2651691,714.37872,.089374997,.48987135,361.51895,431.07135,51.179966,0,127.15244,.39097223,.46766546,.14400429,.41694093,63.076599,59.516792,4229.7168,05,AYACUCHO,21,26.655298,05,05,1396.613881883482,2833.103,.02493838,36334,.51425982,2175.1733,.032481547,.2,845.94336,.083519779,569.69086,.12401989,6.7262335,11.80417,.29722729,2.4684529,-1.2132581,sierra centro,sierra,0,1,0,-2.325592
48,-74.34600361886767,-14.61647567869375,05,AYACUCHO,0506,LUCANAS,PUQUIO,INEI,05,AYACUCHO,LUCANAS,690,415.23148,516.93036,250.46758,872.97382,17078,51328,1127,0,178,38094,332.72287,21.956827,0,3.4678929,742.16803,.0903707,.36812297,335.76648,531.58588,101.22726,32.257774,130.37389,.62124413,1.1262541,.16488414,.4333812,62.013279,69.592255,14474.234,05,AYACUCHO,33,12.933406,05,06,8050.614546224177,6423.6196,.0079905102,35653,.69461113,10053.964,.00510525,.2,2894.8469,.017730817,519.99231,.098709151,6.5366917,13.442955,.64292395,2.5984552,-.44172883,sierra centro,sierra,0,1,0,-1.2803434
49,-73.63488447063639,-15.02964567046572,05,AYACUCHO,0507,PARINACOCHAS,CORACORA,INEI,05,AYACUCHO,PARINACOCHAS,715,391.08429,519.90314,205.14119,888.89697,9546,27659,481,0,96,19758,345.13177,17.390362,0,3.4708414,714.34253,.59433246,2.702276,385.50015,455.06918,90.312538,32.675686,194.97221,.34516129,.56201017,.10474537,.37165323,58.039467,66.69136,5874.4839,05,AYACUCHO,11,17.691282,05,07,4075.995918408236,1798.4879,.01537903,20161,.72891283,4281.9868,.0064593847,.2,1174.8969,.02354164,355.35663,.077834487,6.5722823,25.850536,.39770058,3.2523313,-.9220559,sierra centro,sierra,0,1,0,-7.3327694
50,-73.26177431606926,-15.12274566642241,05,AYACUCHO,0508,PAUCAR DEL SARA SARA,PAUSA,INEI,05,AYACUCHO,PAUCAR DEL SARA SARA,139,421.89612,521.80249,252.05537,906.12964,3415,9609,212,0,25,7188,355.396,22.062649,0,2.6017275,748.04871,.018150253,.027288428,485.64346,557.24213,257.14706,0,346.89822,.30151516,.27118734,.10193799,.35290039,59.505253,74.805756,2083.071,05,AYACUCHO,6,14.311431,05,08,1391.728521400013,691.34253,.013899043,6965,.7248413,1509.8959,.0063640149,.2,416.61423,.023064503,232.16763,.041388199,4.934474,14.465605,.62441462,2.6717737,-.47094068,sierra centro,sierra,0,1,0,-2.7897661
51,-73.73205953638931,-14.1246732511976,05,AYACUCHO,0509,SUCRE,QUEROBAMBA,INEI,05,AYACUCHO,SUCRE,33,356.37903,493.38275,267.65485,946.00317,3037,9445,50,0,3,7306,321.54578,5.2938061,0,.31762838,773.53094,.014246633,.035236266,334.28067,431.51627,72.322227,24.175827,135.61876,.38131315,.48726416,.060620915,.12113756,63.502525,71.484077,1784.925,05,AYACUCHO,4,7.8839393,05,09,565.5366949805535,1219.3883,.0077456869,6850,.72525144,1294.5194,.007296144,.2,356.98502,.026457693,299.00293,.03158832,3.4965076,3.4939122,.4235045,1.2510221,-.85919112,sierra centro,sierra,0,1,0,-3.2106433
52,-74.24888807893497,-13.78738544294869,05,AYACUCHO,0510,VICTOR FAJARDO,HUANCAPI,INEI,05,AYACUCHO,VICTOR FAJARDO,187,370.92844,486.59805,270.97321,942.71222,5967,20109,178,0,1,15637,296.73282,8.851758,0,.049728978,777.612,.17667298,1.0530455,398.74628,667.021,83.320328,0,133.70239,.5806818,.91214138,.070498087,.22409026,64.740334,71.238388,2265.4541,05,AYACUCHO,7,8.4633121,05,10,741.2051176453382,1524.249,.013192726,15098,.75080812,1700.9214,.011822416,.2,453.09082,.044381831,349.57062,.057524856,5.2311087,9.2993183,.34810284,2.2299411,-1.0552573,sierra centro,sierra,0,1,0,-1.0707213
53,-73.89739327568044,-13.6594405744784,05,AYACUCHO,0511,VILCAS HUAMAN,VILCAS HUAMAN,INEI,05,AYACUCHO,VILCAS HUAMAN,89,258.5849,478.61929,260.66071,942.76733,5058,16861,44,0,5,13302,299.98221,2.6095724,0,.29654232,788.9212,.016857298,.060130399,435.46039,409.06815,62.062893,45.545151,25.229589,.54869282,.78987229,.083723195,.3300077,68.874908,72.761536,1178.08,05,AYACUCHO,5,10.307941,05,11,206.0675802972168,972.01239,.017346486,7011,.41581163,489.85934,.034420084,.2,235.616,.071561351,279.00919,.060431704,4.4886365,5.2784534,.29654232,1.6636331,-1.2155653,sierra centro,sierra,0,1,0,-5.1672673
54,-78.46908667207413,-7.19747749152614,06,CAJAMARCA,0601,CAJAMARCA,CAJAMARCA,INEI,06,CAJAMARCA,CAJAMARCA,8361,356.255,478.52243,165.15083,765.0481,89209,348433,18468,40,15933,225327,256.02914,53.003017,.11479969,45.727585,646.68677,4.602416,11.969047,335.37857,382.0452,47.434608,26.404772,136.43454,.59589201,1.7106584,.12551133,.49827513,47.058208,61.306717,2974.853,06,CAJAMARCA,211,16.57049,06,01,1436.735668766768,1538.1173,.22653213,217210,.62339103,1854.4967,.18788548,.2,594.97064,.5856306,2176.6094,.16008063,9.031333,23.996004,.60556835,3.1778874,-.50158787,sierra norte,sierra,0,1,0,1.5228062
55,-78.09894429429582,-7.539969818571668,06,CAJAMARCA,0602,CAJABAMBA,CAJABAMBA,INEI,06,CAJAMARCA,CAJABAMBA,582,299.00775,491.76215,174.78563,849.51178,14115,75687,4168,1,6272,42597,186.49173,55.068901,.013212308,82.867599,562.80469,.41701388,2.4299915,232.74733,347.02875,108.68633,12.122271,127.9548,.64078945,.92418051,.12909091,.70392841,62.86137,67.011002,1785.786,06,CAJAMARCA,26,15.9186,06,02,660.899378414019,1124.8866,.067284115,23232,.30694836,548.1441,.13807866,.2,357.1572,.21191509,453.12793,.1670323,6.3664703,7.6895638,.34352002,2.0398641,-1.0685099,sierra norte,sierra,0,1,0,-1.2669574
56,-78.20758536906547,-6.798747463004749,06,CAJAMARCA,0603,CELENDIN,CELENDIN,INEI,06,CAJAMARCA,CELENDIN,376,321.37982,482.7778,195.31131,882.80817,15915,79084,5476,1,2157,50610,201.24171,69.242828,.012644783,27.274796,639.95245,.17630024,.58373994,308.97388,407.03217,128.18365,0,76.015213,.65177304,.69531065,.16210236,.65650934,65.229942,65.001503,2648.55,06,CAJAMARCA,16,25.282452,06,03,637.8120269876697,2010.738,.039330833,25993,.32867584,870.5144,.090847433,.2,529.71002,.14929678,343.75897,.23005654,5.9295893,4.7544384,.20231652,1.5590786,-1.5979218,sierra norte,sierra,0,1,0,-2.5957956
57,-78.87265243987919,-6.435906460272967,06,CAJAMARCA,0604,CHOTA,CHOTA,INEI,06,CAJAMARCA,CHOTA,914,322.80536,477.16528,212.04471,867.79645,33666,142984,9770,6,5674,90635,235.45291,68.329323,.041962735,39.682762,633.88214,.48934209,3.1748071,377.00812,373.58237,97.234764,15.314713,144.38707,.63894737,1.3702203,.14574155,.54596341,64.334717,68.372459,3758.467,06,CAJAMARCA,21,24.981459,06,04,1331.462400457351,2427.0046,.058913771,40685,.28454232,1069.443,.13369951,.2,751.69342,.19021584,519.75128,.27510083,6.8178306,6.3923235,.14686958,1.8550978,-1.9182103,sierra norte,sierra,0,1,0,-1.8013799
58,-78.97916554827344,-7.356004805847125,06,CAJAMARCA,0605,CONTUMAZA,CONTUMAZA,INEI,06,CAJAMARCA,CONTUMAZA,211,319.32257,498.03201,243.96057,891.95825,6546,27693,2280,1,1929,16926,236.37743,82.331276,.036110207,69.656593,611.20142,.034212962,.058081504,333.04272,324.75613,277.53113,0,161.735,.29444444,.30515847,.087702267,.31571892,60.066639,71.59671,2070.054,06,CAJAMARCA,16,9.7051058,06,05,1576.888204611857,493.16574,.056153536,12455,.44975266,931.01227,.029745042,.2,414.0108,.066889562,274.42563,.10091259,5.3518581,7.6192541,.57776332,2.0306785,-.54859096,sierra norte,sierra,0,1,0,.027494516
59,-78.83942679318407,-6.174134284032575,06,CAJAMARCA,0606,CUTERVO,CUTERVO,INEI,06,CAJAMARCA,CUTERVO,748,329.29929,493.75845,197.80821,946.79559,29302,120723,6819,1,4839,79087,242.72095,56.48468,.0082834261,40.083496,655.11127,.65797871,4.3731265,258.79324,353.7821,118.08608,13.693123,79.215279,.84858155,2.2539494,.14455882,.80736673,65.80648,67.103729,3026.2129,06,CAJAMARCA,26,31.867922,06,06,1040.308230067301,1985.9047,.060789928,33153,.27462041,831.05981,.14526391,.2,605.24261,.19946216,520.06439,.23213087,6.617403,6.1960025,.21536906,1.8239043,-1.5354022,sierra norte,sierra,0,1,0,-7.1273408
60,-78.5451929847089,-6.709378747962481,06,CAJAMARCA,0607,HUALGAYOC,BAMBAMARCA,INEI,06,CAJAMARCA,HUALGAYOC,1059,339.70544,481.98706,201.56779,852.70197,16590,77944,7840,0,4099,47311,212.84512,100.58504,0,52.589039,606.98706,.19995727,.88369608,298.09503,338.21875,67.588531,0,98.727379,.53205127,.59610504,.11919339,.435256,65.870811,66.227539,787.56097,06,CAJAMARCA,10,29.382843,06,07,255.3914529041131,532.16949,.14646462,20848,.26747409,210.65215,.37001285,.2,157.51219,.49484423,355.95663,.21897049,6.9650803,13.586678,.12829724,2.6090896,-2.0534055,sierra norte,sierra,0,1,0,-.033564657
61,-79.0051530067425,-5.709441869298987,06,CAJAMARCA,0608,JAEN,JAEN,INEI,06,CAJAMARCA,JAEN,7698,385.95819,505.95905,174.80261,825.95776,54546,185432,7200,13,6647,122747,294.15634,38.828251,.070106559,35.846024,661.95154,.6149044,3.3005776,342.60101,447.06573,73.920914,14.193066,149.17148,.31738353,.42638603,.13045859,.52745038,52.022839,59.203503,5062.2891,06,CAJAMARCA,155,27.144337,06,08,1502.520861471733,3559.7683,.052091032,105528,.56909269,2880.9116,.064365737,.2,1012.4578,.18315035,1275.8549,.14533941,8.9487162,41.51387,.83588594,3.7260275,-.17926311,selva,selva,0,0,1,3.1146536
62,-78.94696086256909,-5.127314064750054,06,CAJAMARCA,0609,SAN IGNACIO,SAN IGNACIO,INEI,06,CAJAMARCA,SAN IGNACIO,2145,372.78366,519.03998,156.45383,871.29077,37015,130620,7509,2,5781,79187,283.37927,57.48737,.015311591,44.258152,606.2395,.29211745,1.4830114,274.04443,328.91669,45.697041,34.169651,101.40431,.69298244,1.446736,.087399468,.35822475,63.818829,57.283871,4786.6851,06,CAJAMARCA,29,24.896612,06,09,2226.068813267371,2560.6162,.05101116,27543,.21086358,1009.3375,.12941162,.2,957.33704,.13644098,537.22906,.24313651,7.6708946,16.42168,.22201806,2.7986023,-1.5049965,selva,selva,0,0,1,-1.597422
63,-78.06054168198487,-7.282779896942047,06,CAJAMARCA,0610,SAN MARCOS,SAN MARCOS,INEI,06,CAJAMARCA,SAN MARCOS,222,297.73611,491.40384,205.51732,898.32233,9564,48103,3171,2,2572,29994,198.82336,65.921043,.041577447,53.468597,623.53699,.88108796,4.7443089,273.58282,498.85349,98.335152,0,34.736069,1.7588888,3.873601,.09626168,.37359235,64.334641,67.297478,1352.6331,06,CAJAMARCA,12,15.153143,06,10,438.3332400013576,914.2998,.052611846,14785,.30736127,415.74701,.11570258,.2,270.52661,.17781246,314.52036,.15294081,5.4026775,4.6150966,.24946469,1.5293328,-1.3884379,sierra norte,sierra,0,1,0,-2.0312157
64,-78.99748571412123,-6.976996966120434,06,CAJAMARCA,0611,SAN MIGUEL,SAN MIGUEL DE PALLAQUES,INEI,06,CAJAMARCA,SAN MIGUEL,328,335.09979,484.28644,248.00729,906.4353,11890,46043,1805,0,1526,32424,258.23688,39.202484,0,33.142933,704.2113,.015128968,.023210069,361.85254,436.14728,168.77892,21.954645,168.78079,.56845236,.90270901,.059270218,.28489217,66.360893,65.686348,2535.2361,06,CAJAMARCA,22,17.773602,06,11,1259.486116508268,1275.75,.036090925,10555,.22924224,581.18317,.079222873,.2,507.04721,.090806141,319.98782,.14388984,5.7930136,7.1237755,.47781423,1.9634378,-.73853326,sierra norte,sierra,0,1,0,-5.7707825
65,-78.74922183606189,-7.075104975138286,06,CAJAMARCA,0612,SAN PABLO,SAN PABLO,INEI,06,CAJAMARCA,SAN PABLO,147,310.34973,474.55219,205.2886,932.6604,4690,21102,984,0,1097,13760,222.25381,46.63065,0,51.985592,652.07092,.0082977209,.0083788186,343.84418,555.15717,0,0,267.74945,.5709402,.59910655,.14429824,.54063404,66.940849,66.719063,664.815,06,CAJAMARCA,4,11.795185,06,12,370.9078855570312,293.9071,.071798198,4065,.19263577,128.06715,.16477293,.2,132.963,.15870582,226.21312,.093283713,4.9904327,6.9661641,.1895555,1.9410647,-1.6630734,sierra norte,sierra,0,1,0,1.3712709
66,-78.98230641330039,-6.683521035838566,06,CAJAMARCA,0613,SANTA CRUZ,SANTA CRUZ DE SUCCHABAMBA,INEI,06,CAJAMARCA,SANTA CRUZ,303,353.0029,504.1976,236.03487,914.54095,11041,37164,1463,3,1398,25655,297.08859,39.366055,.080723278,37.61705,690.3186,.12043269,.38698852,394.80917,380.67038,239.35072,85.275726,130.01727,.77628207,.74262559,.17427821,.59861594,66.336975,72.028168,1380.661,06,CAJAMARCA,16,30.526405,06,13,442.3282226395211,938.33276,.039606418,9597,.25823379,356.53333,.1042371,.2,276.1322,.13458771,303.28351,.12253881,5.7137327,8.1530514,.43052417,2.0983922,-.8427518,sierra norte,sierra,0,1,0,.39811289
67,-77.12585477258322,-11.94033230128256,07,CALLAO,0701,CALLAO,CALLAO,INEI,07,CALLAO,CALLAO,39113,448.00473,488.47153,203.1797,778.3526,398426,994494,61576,1620,38350,665139,400.63187,61.916916,1.6289691,38.562325,668.82153,6.9629583,19.410604,444.9686,411.52402,127.4248,68.184952,283.44958,.43775511,.77233869,.13586761,.48564389,26.625898,67.062828,140.343,07,CALLAO,1751,10.267515,07,01,.4661350001208484,139.87686,7.1097822,994494,1,140.343,7.0861673,.2,28.068602,35.430836,9097.875,.10931058,10.57421,39.329548,1.7606944,3.6719761,.56570828,lima metropolitana,costa,1,0,0,-3.466182
68,-71.98116883499465,-13.55154490311789,08,CUSCO,0801,CUSCO,CUSCO,INEI,08,CUSCO,CUSCO,15990,479.18622,483.47809,172.37057,675.50287,139458,447588,6696,168,122,345032,311.57672,14.960187,.37534517,.2725721,770.86963,4.4916797,9.727644,356.60687,455.62308,96.034874,25.408106,183.87451,.38603175,.23768969,.11028521,.48353726,32.386082,63.683628,529.20697,08,CUSCO,301,11.521569,08,01,381.8713198698754,147.33565,3.0378799,434659,.97111404,513.92029,.87092882,.2,105.84139,4.2288561,4037.4824,.11085819,9.679719,35.724819,.67249346,3.5758457,-.39676291,sierra sur,sierra,0,1,0,1.8408818
69,-71.65405208101858,-13.95257706068954,08,CUSCO,0802,ACOMAYO,ACOMAYO,INEI,08,CUSCO,ACOMAYO,137,349.95639,488.88403,220.53181,894.5946,6625,22940,102,0,7,16869,288.79688,4.446382,0,.30514386,735.35309,.016666668,.012325167,177.14552,545.0863,0,0,0,.40777779,.52155393,.075546451,.46094579,65.336563,65.732559,930.58801,08,CUSCO,7,12.969952,08,02,402.1043999906071,528.48364,.043407209,15402,.67140365,624.80017,.036715738,.2,186.1176,.1232554,324.16101,.070767298,4.919981,5.9721012,.30514386,1.7870989,-1.1869719,sierra sur,sierra,0,1,0,-4.1788278
70,-72.36804839501976,-13.48905954140213,08,CUSCO,0803,ANTA,ANTA,INEI,08,CUSCO,ANTA,559,350.24728,493.02567,215.31509,804.06006,20220,56206,351,2,35,43075,359.74808,6.244885,.035583388,.62270933,766.37726,.75394571,3.1887465,359.54688,411.62793,71.449135,30.745874,229.3643,.45833334,.62400717,.13453159,.63523233,61.883396,65.372772,1941.3929,08,CUSCO,25,16.764179,08,03,953.4996899335948,987.89325,.056894813,26888,.47838309,928.72955,.060519233,.2,388.27859,.14475688,471.88919,.11910847,6.3261495,9.9455576,.44479236,2.2971261,-.8101477,sierra sur,sierra,0,1,0,-5.3650236
71,-72.03794139613201,-12.98438813272807,08,CUSCO,0804,CALCA,CALCA,INEI,08,CUSCO,CALCA,314,388.14029,492.31256,191.79796,822.00934,19695,63155,407,8,154,47616,311.85181,6.4444618,.12667248,2.4384451,753.95453,.055555556,.061159428,434.05658,389.45203,112.33813,20.243446,173.55658,2.5999999,9.5021315,.13627993,.47295424,62.015343,60.197964,3533.2529,08,CUSCO,9,20.011543,08,04,1307.490797407107,2225.7622,.028374549,31908,.50523317,1785.1166,.035378642,.2,706.65057,.089372322,445.42911,.14178462,5.749393,4.9718947,.14250652,1.603801,-1.9483675,sierra sur,sierra,0,1,0,-7.4753556
72,-71.34673847911317,-14.43846988969719,08,CUSCO,0805,CANAS,YANAOCA,INEI,08,CUSCO,CANAS,133,239.37939,490.98016,232.97623,897.02625,10510,32484,98,0,0,24639,323.54388,3.0168698,0,0,758.49652,.028428821,.024690039,323.70383,319.27591,64.291924,18.78096,35.127464,.84375,.61529499,.071827956,.30058604,73.997673,64.185844,2081.093,08,CUSCO,8,14.503318,08,05,1541.344516836146,539.74847,.060183588,8728,.26868612,559.16083,.0580942,.2,416.2186,.078045525,343.21896,.09464512,4.8903489,4.0943232,.24627508,1.4096014,-1.4013062,sierra sur,sierra,0,1,0,3.921886
73,-71.1263479958422,-14.08305906774222,08,CUSCO,0806,CANCHIS,SICUANI,INEI,08,CUSCO,CANCHIS,1243,417.50372,478.84604,201.04622,772.62097,29410,95774,566,0,4,74104,307.07709,5.9097457,0,.041764989,773.73816,.1013134,.32381117,382.69409,517.41638,164.67776,42.49247,174.11632,.38913044,.54731911,.072697639,.38281655,57.174534,63.976822,3948.0791,08,CUSCO,38,11.882572,08,06,2557.862924569452,1390.2162,.068891443,64990,.67857665,2679.0742,.035748918,.2,789.61584,.12129189,761.60962,.12575209,7.1252832,12.97847,.39676738,2.5632918,-.9244051,sierra sur,sierra,0,1,0,.87799162
74,-72.0116175812919,-14.46430933831077,08,CUSCO,0807,CHUMBIVILCAS,SANTO TOMAS,INEI,08,CUSCO,CHUMBIVILCAS,255,317.39197,508.41742,220.3132,889.15826,19946,66410,370,0,3,49868,300.34634,5.5714502,0,.045173921,750.91101,2.0300694,10.948826,267.62677,363.52554,138.11688,0,137.51245,.71611112,.99013799,.047653958,.20399852,70.249947,62.6422,5346.3872,08,CUSCO,4,13.160616,08,07,2906.127986888986,2440.2593,.02721432,22734,.34232795,1830.2178,.0362853,.2,1069.2775,.062107358,384.20004,.17285267,5.5412636,3.8397832,.060231894,1.3454159,-2.8095531,sierra sur,sierra,0,1,0,-2.9267247
75,-71.38027121804446,-14.90455814527122,08,CUSCO,0808,ESPINAR,YAURI,INEI,08,CUSCO,ESPINAR,774,382.74112,512.95544,187.73228,759.49078,18670,57582,565,0,12,42994,324.23328,9.8120937,0,.20839846,746.65692,1.1211686,4.3124309,340.88831,464.42227,43.511585,37.430122,110.78822,.54367816,.66909403,.055395685,.2333266,60.629868,61.095341,5234.2759,08,CUSCO,12,11.366719,08,08,3712.536404113686,1521.7395,.037839592,36235,.62927651,3293.8069,.017481899,.2,1046.8552,.055004742,523.6366,.10996558,6.6515718,13.441701,.20839846,2.598362,-1.5683033,sierra sur,sierra,0,1,0,-.7657699
76,-72.92354810578026,-12.35049603844227,08,CUSCO,0809,LA CONVENCION,QUILLABAMBA,INEI,08,CUSCO,LA CONVENCION,3124,440.40695,527.4621,191.67776,748.09717,53755,147148,1879,2,1744,99350,365.31247,12.769457,.013591758,11.852013,675.17059,.34343553,2.9150748,311.61298,427.08981,120.86697,14.659474,216.18158,.5644654,1.0945852,.06650281,.26994362,61.384399,59.462345,31863.936,08,CUSCO,50,22.121906,08,09,5226.429277193183,26637.506,.005524091,65508,.44518444,14185.328,.010373253,.2,6372.7871,.023090053,817.0697,.18009235,8.0468693,21.230326,.33979395,3.0554307,-1.0794159,selva,selva,0,0,1,-.86496389
77,-71.91571025294414,-13.8846994837304,08,CUSCO,0810,PARURO,PARURO,INEI,08,CUSCO,PARURO,104,330.62152,501.38849,256.15051,910.27496,7475,25567,200,0,0,19365,292.36908,7.8225837,0,0,757.42169,.048900463,.047434773,344.37128,435.06668,63.586369,54.476128,69.707893,.52499998,.82076889,.035135135,.14545436,69.092758,67.283852,1966.339,08,CUSCO,2,14.097561,08,10,1287.33674494738,679.00226,.037653778,11104,.43430984,854.00037,.029937927,.2,393.26779,.06501168,271.96957,.094006836,4.6443911,4.0677438,.078225836,1.4030885,-2.5481553,sierra sur,sierra,0,1,0,-4.6967721
78,-71.52470181937458,-13.15488769342038,08,CUSCO,0811,PAUCARTAMBO,PAUCARTAMBO,INEI,08,CUSCO,PAUCARTAMBO,169,336.20367,501.10577,168.47827,886.4342,11010,42504,256,0,14,30277,259.03445,6.0229626,0,.32938075,712.33295,.15555556,.41717753,286.68848,381.05502,55.140678,0,116.96775,1.5513333,1.8069499,.085030861,.43354461,70.88472,54.827526,5783.6948,08,CUSCO,4,25.311884,08,11,1430.381274019047,4353.3135,.0097635975,11070,.26044607,1506.3406,.028216727,.2,1156.739,.036744677,199.05391,.21353009,5.1298985,3.9760964,.09410879,1.3803005,-2.3633039,sierra sur,sierra,0,1,0,-9.1339788
79,-71.03037298867639,-13.5228221409457,08,CUSCO,0812,QUISPICANCHI,URCOS,INEI,08,CUSCO,QUISPICANCHI,670,309.63058,490.71259,166.78485,841.75916,26135,87430,373,3,26,63451,298.92487,4.2662702,.034313165,.29738078,725.73486,.89329958,4.9207816,223.26202,476.44925,133.45708,16.782829,156.97626,.42522523,.46535233,.081260793,.38811532,62.889469,59.236843,7347.1831,08,CUSCO,15,19.730396,08,12,2510.161155143699,4837.022,.018075172,42599,.48723552,3579.8086,.024423093,.2,1469.4366,.059498992,567.64331,.15402278,6.5072775,7.6632733,.17156583,2.0364392,-1.7627882,sierra sur,sierra,0,1,0,-3.3576443
80,-72.28878548289318,-13.25730215475766,08,CUSCO,0813,URUBAMBA,URUBAMBA,INEI,08,CUSCO,URUBAMBA,536,430.77759,499.86005,184.5437,720.8548,20322,60739,595,9,170,46582,334.5791,9.7960129,.14817497,2.7988608,766.92078,1.0893519,3.4615598,340.90799,350.92654,113.91363,0,230.81946,.50740743,.79168743,.15705426,.57479793,54.939034,62.621391,1445.373,08,CUSCO,20,13.288534,08,13,606.8111730972818,838.56189,.072432339,32929,.54213929,783.59351,.077513404,.2,289.07462,.2101153,529.46704,.11471725,6.2841344,8.8246431,.32927772,2.1775482,-1.1108538,sierra sur,sierra,0,1,0,-2.0551713
